Description,Sentiment_Analysis,Polarity,Topic
saglik bakani fahrettin koca türkiyede son 24 saat içinde bin 639 yeni vaka tespit edildigini açikladi corona virüsü salgini nedeniyle bugün 58 can kaybi gerçeklesti vaka143114 karantina maske koronagünlükleri sosyalmesafe coronaviruspandemic evdekal,-1,-0.9879269599914551,saglik 
covid19 dunya saglik örgütü isine bak bayrama bitiyor bizde corona,1,0.9760512709617615,teknoloji 
kartalguti abicim sahada fenalasacak oyuncu zaten maça çikamaz corona saglik güvenliklerinden sonra sicaklik kesinlikle etken tabii saatleri 21 öncesi problem,0,-0.598847508430481,spor 
drfahrettinkoca hayirli aksamlar sayin bakanim corona sürecindeki gayretleriniz çabalariniz takdire sayan saglik çalisanlarimiz zaman bas taci kahraman daima candir is sagligi güvenligi profesyonellerinin is yerlerinde virüse karsi büyük emekleri var,0,0.5663391351699829,saglik 
saglik bakanligi konaklama tesislerinde alinmasi gereken corona önlemlerini açikladi gazetesozcu via gazetesozcu,1,0.8591827750205994,saglik 
mertkacar20 panige gerek yok kmtihanlar sene haziran yapiliyordu zaten hastaneler corona lilar oldugu halde saglik personeli gün mesaide,-1,-0.8593850135803223,saglik 
saglik guvenlik issagligi gebzeboyut corona,-1,-0.6247774958610535,saglik 
hasipkaplan gündem ta gündem yaratacak muhalefet yok corona ragmen çalisan tarim isçilerin saglik tazminat rafah hakkini gündem yapacak yok oy zamani olunca tarlada cayirda kirsalda kapi önünde gezen evlere cayagiden parkta düzmece dolasançok tbmmresmi mustafasentop,-1,-0.9957769513130188,siyaset 
son dakika türkiyede corona virüsü vefat vaka sayisi kaç oldu saglik bakani fahrettin koca duyurdu,-1,-0.864870011806488,saglik 
türkiyede 13 mayista covid19dan 58 toplamda 3952 kisi öldü istanbulgercegi saglikbakanligi drfahrettinkoca koronavirüs saglik yasam coronavirüs çarsamba covid19 maske turkey ekonomi vaka143114 corona avmyegitme sosyalmesafe korona,0,0.5538334846496582,saglik 
türkiyede 13 mayista covid19dan 58 toplamda 3952 kisi öldü istanbulgercegi saglikbakanligi drfahrettinkoca koronavirüs saglik yasam coronavirüs çarsamba covid19 maske turkey ekonomi vaka143114 corona avmyegitme sosyalmesafe korona,0,0.5538334846496582,saglik 
türkiyede 13 mayista covid19dan 58 toplamda 3952 kisi öldü istanbulgercegi saglikbakanligi drfahrettinkoca koronavirüs saglik yasam coronavirüs çarsamba covid19 maske turkey ekonomi vaka143114 corona avmyegitme sosyalmesafe korona,0,0.5538334846496582,saglik 
türkiyede 13 mayista covid19dan 58 toplamda 3952 kisi öldü istanbulgercegi saglikbakanligi drfahrettinkoca koronavirüs saglik yasam coronavirüs çarsamba covid19 maske turkey ekonomi vaka143114 corona avmyegitme sosyalmesafe korona,0,0.5538334846496582,saglik 
türkiyede 13 mayista covid19dan 58 toplamda 3952 kisi öldü istanbulgercegi saglikbakanligi drfahrettinkoca koronavirüs saglik yasam coronavirüs çarsamba covid19 maske turkey ekonomi vaka143114 corona avmyegitme sosyalmesafe korona,0,0.5538334846496582,saglik 
son dakika saglik bakanliginin güncel corona virüsü tablosuna göre türkiyedeki vaka sayisi 143 bin 114 can kaybi 3952 yogun bakim hasta sayisi 998 oldu,-1,-0.9930164813995361,saglik 
sondakika saglik bakani fahrettin koca corona virüsüyle ilgili son tabloyu paylasti türkiyede son 24 saatte 58 kisi yasamini yitirdi,1,0.6131868958473206,saglik 
saglik bakani fahrettin koca yeni rakamlari açikladi 13052020 covid19 corona carsamba,1,0.8455163836479187,saglik 
saglik bakani koca corona virüste son durumu paylasti iyilesen hasta sayimiz 100000’i asti,-1,-0.8316877484321594,saglik 
saglik bakanligi’ndan duyuru corona korona kovid19 covid19 karantina virüs evdekaltürkiye evdekal saglik hayatevesigar,1,0.9321268200874329,saglik 
bugüne kadar saglik çalisanlari elinden gelenin fazlasini yaptilar simdi sira bizde fiziki mesafeyi koruyarak tadbirimizi alarak yasamaya devam edicez bir müddet corona coronaturkiye,1,0.9890477061271667,saglik 
saglik bakanimizin su sözü durumu açik ifade ediyor bugüne kadar dünyaya örnek olduk bundan sonra ders olabiliriz lütfen evde kalalim sosyal mesafeyi koruyalim maskemizi takalim stayhome carsamba covid19 corona,1,0.9935312271118164,saglik 
önemli saglik bakani koca “türkiyede hastaligin bulas orani su an r0 degeri 156 corona covid19,1,0.9451473951339722,saglik 
saglik bakani fahrettin koca “salgin kontrol altinda” 13 mayis 2020 saglikbakani fahrettinkoca corona covid19 bilimkurulutoplantisi salgin sözlesmeliyekadrobayrami bedellioenlemiuzaktanegitim soma bakankoca4bliyiunuttu,-1,-0.7008786797523499,saglik 
corona günlerinde hangisinin halka yardimi oldu anket sözlesmeliyekadrobayrami bakankoca4bliyiunuttu bedelliönlemiuzaktanegitim gazifendekaniyanindayiz soma kadindüsmani kayyumlar ibb baskani imamoglu yilmaz özdil saglik bakani koca gündemdekiler burma,-1,-0.9726113677024841,siyaset 
“çalisan anne” terimi gereksizdir sosyalhizmet toplumsalcinsiyet esitlik adalet anne baba socialwork aile saglik corona covid türkiye,1,0.983166515827179,saglik 
saglik bakanimiz sol degerlerimize hitap etti hadi gözümüz aydin olsun corona sen nelere muktedirsin herkesicinchp koronavirüs covid19 fahrettinkoca carsamba,-1,-0.6133882999420166,siyaset 
munevversavc mektebim sozkokk banugurun mercanlionder gulumsergedik birbicera ilkerbdeveci semayapc4 ccalatl meryemgksu6 isilgulender duygusevimli3 günesle sohbetimiz var geç kalmayalim dediler veee corona günlerinde uzun aradan sonra gün çocuklar günesle bulustular bir tutam mavibir tutam mutluluk çocuk sesleri sokaklar güzeldi bugün emegine saglik ogretmenim harikasin,1,0.981630802154541,kultur 
2 dalga tehlikesi var mi saglik bakani fahrettin koca tedbirlere uyma noktasinda gayret içinde olursak yeni bir salginin ikinci dalganin olma durumunu önlemis oluruz corona coronavirusturkey covid19tr,-1,-0.6855363249778748,saglik 
saglik bakani fahrettin koca zorunlu degilse disari çikmayalim fahrettinkoca sokagacikma corona coronavirus coronaviruspandemic carsamba,-1,-0.9399664998054504,saglik 
saglik bakani fahrettin koca “örnek oldugumuz dünyaya ders olmayalim” adam yapsin desin corona,-1,-0.9018521308898926,saglik 
dwturkce hatirlatin corona “gecince” bir ara saglik bakani yapalim arkadasimal almanlar adamin degerini bilememislerinsan sanmislar melegi,1,0.6198320984840393,saglik 
almanya yeni zellanda singapur japonya çin corona basarili mücadele etti abd isp italya ingiltere iran basarisiz oldu umreye insan gönderdiler iran sinirlari açikti saglik bakani kadar hizli yayildigini bilmiyorduk dedi dünyada 9 cuyuz prof dr ümit özdag,1,0.7687298655509949,dunya 
1 aydir hastanenin yogun bakiminda entübe olan corona virüs hastasi saglik çalisanlarinin alkislariyla normal servise alindi,-1,-0.9971596598625183,saglik 
saglik bakanligi koronavirüs bilim kurulu bugün 1500da video konferans yöntemi toplanacak saglik bakani fahrettin koca toplantinin ardindan saat 1700da bir basin açiklamasi yapacak carsamba türkiye saglikçalisanlari vaka istanbul ibb covid19 corona,1,0.7142242789268494,saglik 
sondakika bilim kurulu toplandi toplantidakoronavirüs mücadelede son durum vaka artisi hastalarin son durumu degerlendirilecek kurulda yeni önlemler konusulacak toplantinin ardindan saglik bakani dr fahrettin kocanin açiklama yapmasi bekleniyor corona,0,0.5469375252723694,saglik 
besiktas’ta testlerin üzerinden 6 gün geçmesinin ardindan bugün bir corona virüsü testinden geçti toplam 100 kisi saglik bakanligi yetkilileri tarafindan corona virüsü testine tabi tutuldu,-1,-0.7423592209815979,saglik 
canli türkiyede corona virüs salgininda son durumu asiilaç çalismalarini dünya saglik örgütünün ‘corona virüsler aldatici bunlara karsi asi üretmek zor’ açiklamasini enfeksiyon hastaliklari uzmani prof dr murat akova degerlendiriyor,-1,-0.9458451271057129,saglik 
corona virüs yüzerken denizden bulasir mi koronavirüs coronavirüs haber salgin pandemi haberler sondakika saglik yüzmek deniz güvendekal,-1,-0.8035204410552979,teknoloji 
saglikçilarin sevimli yardimcisi harley meksikada corona virüs mücadele eden saglik çalisanlarinin oldukça sevimli bir yardimcilari var gün çalisanlarini psikolojik olarak rahatlamalarini saglayan 3 yasindaki özel… türkçe sondakika gündem,1,0.940281093120575,saglik 
malatya özel bir hasthane saglik kurumunda alinan alinmayan corona önlemi,-1,-0.9627959132194519,saglik 
izmir ata haber ajansiizmirin taninan doktorlarindan galip berkan dingiloglunu corona dan dolayi bugün öglen saatlerinde kaybettik ailesine vefakar saglik çalisanlarimizin basi sagolsunhaber merkezi,-1,-0.9587416052818298,saglik 
corona virüsünün ortaya çiktigi çinle ilgili ortaligi karistiracak bir iddia ortaya atildi cia raporuna göre çin salgin patlak verdikten sonra dünya saglik örgütünü acil durum ilan etmemesi tehdit ederek tibbi malzeme stogu yapti,-1,-0.9792202115058899,dunya 
medilife çapa hastanesi pandemi hastanesi olmayip branslarda poliklinik ameliyatlar devam etmektedir medilife carsamba corona hastane saglik,1,0.8167738914489746,saglik 
corona virüsünün ortaya çiktigi çinle ilgili ortaligi karistiracak bir iddia ortaya atildi cia raporuna göre çin salgin patlak verdikten sonra dünya saglik örgütünü acil durum ilan etmemesi tehdit ederek tibbi malzeme stogu yapti,-1,-0.9792202115058899,dunya 
3 simdi toplumlara yük olan yaslilar saglik sorunu olan insanlari yok etmek icin corona virüs yayilmis,-1,-0.9889981746673584,teknoloji 
2 gençlere bulasip 48 saat içerisinde ölümlerine sebep oluyordu corona virüs yaslilar saglik sorunu olan kisiler üzerinde kendini gösteriyor ilginç i dünya savasinda genclere ihtiyac varken savasamamalari icin virüs yayilmis,-1,-0.9884091019630432,saglik 
15 dakikada türkiye corona geçmisi hazirlayanlarin eline saglik filozofodun izzetcapa,-1,-0.9852748513221741,kultur 
bluekecks baskebabiko asinin corona tip virüsler bulunmasi zor dsö açikladi bunu yapilmak istenilen saglik ekonomi sistemi çökmeden kontrollü toplum bagisikligi sonbahar a 2 dalga bekleniyor kadar kisi bagisiklik kazanirsa yaz aylarinda kadar iyi düsünülüyor,-1,-0.6933341026306152,saglik 
basindan beri corona virüs ciddiyetini hafife almak oldugundan göstermek saglik bakanliginin büyük hatasiydi defalarca halka kötülük yapiyorlar bizim milleti korkutacaksin tedbirlere uysun yazdim,-1,-0.9721196293830872,saglik 
otellerde ‘corona önlemleri sosyal mesafe dezenfeksiyon saglik kontrolü gtgt sondakika haber sondakikahaber haberler,1,0.6190057396888733,saglik 
van teknokentte girisimci yerli bir firma corona virüs salginina karsi tam koruma sagladigini belirttigi yapay zeka teknolojisi gelistirilen bir akilli maske tasarladigini duyurdu maske verileri aninda saglik kurulusuna iletecek,0,-0.5574414730072021,teknoloji 
one more göz tansiyonu göz rahatsizliklariniza çözüm uzakta degil onemore onemoreinternetional bant agri painless göz fitik bel sinirsikismasi corona coronaturkey pandemi saglik ginseng network networkmarketing networking,1,0.804739236831665,saglik 
milletin gündemi ekonomi corona saglik issizlik geçimsizlik sentop meclisin gündemi yok yorumsuz,-1,-0.9090235829353333,ekonomi 
yilport samsunspor’dan corona testi açiklamasi “profesyonel futbol takimi oyuncularimiz teknik heyetimiz saglik idari destek kadrolarindaki çalisanlarimiza il saglik müdürlügü koordinasyonunda atakum ilçe…,-1,-0.9330370426177979,spor 
karlheinzzero enstw buzzspor oglum günlerde corona testini bile bilmiyordu insanlar simdi sey kontrol altina alinmaya baslanmis pik noktasi çoktan geçilmis kaldi saglik kurallari çerçevesinde oynanacak maçlar seyircisiz neyin tatavasini yapiyorsunuz amina koyim,1,0.8992118835449219,spor 
istanbul sözlesmesini tek karede anlatan bir karikatür sayin mikailciftci63 ellerine saglik istanbulsoezlesmesi carsamba corona ramazan millihesaplarburada,1,0.8134296536445618,kultur 
corona virüs vaka sayisinda son durum saglik bakani koca bugün saat kaçta açiklama yapacak 13 mayis corona virüs vaka can kaybi sayisi,-1,-0.9857092499732971,saglik 
otellerde ‘corona’ önlemleri sosyal mesafe dezenfeksiyon saglik kontrolü,-1,-0.6863463521003723,saglik 
saglik bakani koca bugün sokaga çikacak çocuklara seslendi eve dönmesi biraz zor ama… 13mayis carsamba coronavirus corona,0,-0.5208258032798767,saglik 
itirerdem21 günaydin itirim saglik sevgi mutluluk dolu geçsin günün evet bulasti bahar bavulunu toplasan fayda ah corona vah corona,0,0.5639116764068604,saglik 
bb syn tatar dsö mektup yazdi corona nedeni bm personeline yabanci diplomatlara kapilari kapattiniz bizim yaptigimizi görseler etkili olur saglik kurallariyla kalkmaliyok diyorsunuz eylemdeki restorantcilara syn pilli açilmaniz mucadele edecegim,-1,-0.9844300746917725,siyaset 
dünya hükümetleri coronayi bir anda yok etmek ugrasmiyor zaman içinde yavas yavas öldürmeye çalisiyor tamamen yok etme çabasina girmek ekonomiyi durdurmak anlamina geliyor kime sorsan ilk önce saglik der devletler bunu uygulayamaz azindan aylarca,-1,-0.8924025297164917,dunya 
erolgoka benim aile hekimim maskeyi çenesine indirerek saglik ocaginin önünde içiyordu corona nin kötü döneminde,-1,-0.9595509171485901,saglik 
1covid19 la mücadele kapsaminda hizmet veren ilklere öncülük eden üniversite hastanemizde ilk vakanin göründügü 11 mart tarihinden yana farkli tarih bölümlerde olmak üzere toplam 3 hekim 7 hemsire 2 yardimci saglik personelinde corona testi pozitif tespit edilmistir,-1,-0.9130429625511169,saglik 
ingiltere basbakanina enfeksiyon hastaliklari uzmanlari corona asisi bulunamayabilir raporu sunmuslardünya saglik örgütünden koronavirüsler kurnaz yaniltici aldatici virüslerdir nedenle onlara karsi bir asi üretmek zor açiklamasi geldi,-1,-0.8899486064910889,saglik 
dünya saglik örgütü açikladi corona salgininin 2 yeni merkez üssü coronavirüs koronavirüs salgin hastalik haber dsö,-1,-0.9141647815704346,saglik 
isveçten ambulans uçakla corona vakasi getirilmisti isveç saglik sistemine bir sürü laf edilmisti sonuç oldu coronaydi iyilesti yogun bakimda rahmetli oldu corona gelmeden iyilesmisti zaten corona olmamisti hangisi,-1,-0.8510980010032654,dunya 
sunuyoruz haci muzaffer bakbak meslekî teknik anadolu lisesinin ev sahibi türk geçici koruma altindaki suriyeli ögrencileri bütün dünya türkiyeyi zorlu bir sinavdan geçiren corona virüsü salgini süresince ögretmenlerinin liderliginde araliksiz olarak saglik,-1,-0.9814831614494324,saglik 
önemli duyuru corona korona kovid19 covid19 karantina virüs evdekaltürkiye evdekal saglik hayatevesigar egitim,1,0.9618451595306396,teknoloji 
asi bulunmadan normallesme söz konusu olamaz normallesmeölüm demektir yazik onca emege saglik ordusunun mücadelesine evdekal corona covid19 normallesme tedbirieldenbirakmatürkiye,-1,-0.8798235058784485,saglik 
önemli duyuru corona korona kovid19 covid19 karantina virüs evdekaltürkiye evdekal saglik hayatevesigar egitim,1,0.9618451595306396,teknoloji 
teorikdeli ucurbenipegasus koronadan önce bilet aldim esim hemsire ben saglik teknisyeni yim uçmamiza 1 gün kala corona geldi saglikcilarin izinleri kaldirildi uçamadik gidis dönüstü durumu anlattim iade yok dediler açiga al açiga almak 2 uçusa 450 tl aldilar saglik personeli kimliklerimizi,0,-0.5078510046005249,saglik 
silivri mahkuma mezar olmadan saglik bakanim adalet bakanim susuyorsunuzmahkumu tabutla tahliye etmeyincorona cezaevlerindeannelerin hatiri icin allahin aski icinkimildayin ses verin ölü topragimi serpildi uzerinizebasiretinizmi baglandi,-1,-0.9845552444458008,siyaset 
corona sürecinde saglik kakule serbeti ramazan,-1,-0.7540892958641052,saglik 
abd ulusal alerji bulasici hastaliklar enstitüsü baskani beyaz saray saglik danismani anthony fauci ülkede muhtemelen corona virüsünden ölenlerin sayisi açiklanandan fazla,-1,-0.9832468628883362,saglik 
brezilyada corona virusunden ölen yerli insan sayisi 77e ulasmis fazla ölüm amazonas eyaletinde corona virüsü yerli halklar büyük bir felaket olabilir saglik hizmetlerinden sinirli yararlanabiliyorlar,-1,-0.9895397424697876,dunya 
ülkemizin kösesinde insan hayatinin kutsalligindan ödün vermeksizin türlü özveri gayretle meslegini icra etmeye çalisan hemsirelerimizin 12 mayis hemsireler gününü kutlar saglik mutluluklar dileriz evdekal hemsirelergunu covid19 corona covid covid19,1,0.982528030872345,saglik 
rterdogan selamünaleyküm degerli cumhurbaskanimiz allah size saglik sihhatler versin güç kuvvet versin ben müdürüm nisa edecegim sizi sayin baskanim tabii bunu istemezdim corona hastaligi çikinca seyimiz altüst oldu çalisma alanlarimiz idare etti çalisamaz oldu1istek,-1,-0.9956064224243164,siyaset 
allahbu ülkeyi ülke insanlarini seviyorgalibadüsünsenize 90li yillarda saglik sektörünün içinde bulundugu çikmazda corona virüse yakalanmisizyatacak hastane yatak bulamazdikah ergenler bir bilseydinizgörseydiniz,-1,-0.9909601807594299,saglik 
12 mayis saglik çalisanlarimizin corona mücadelesinden gönülden tebrik ediyorum bunu birlikte basaracagiz saglik çalisanlarinin günün kutlu olsun iyi varsiniz,0,0.5666662454605103,saglik 
anadoluajansi isini icra ederken saglik çalisanlarindan sonra corona virüsüne yakalanan kesim ptt çalisanlaridir ptt çalisanlari bunu hak etmistir kurusuna kadar helal olsun,1,0.880183756351471,siyaset 
saglik bakanligi konaklama tesislerinde alinmasi gereken corona önlemlerini açikladi,-1,-0.8447771668434143,saglik 
drfahrettinkoca tebrikler ederim saglik bakani mecbur olmadikça disari çikmayin diyor maliye bakanimiz yapmis oldugu kdv ertelemeyi hiçe sayiyor mali müsavirler mart evraklar sokaklara dökülecegiz tezatliktir anlamadim corona artisini takip edin artik maliye bakanim,-1,-0.9984926581382751,ekonomi 
gibsosyalmedya tebrikler ederim saglik bakani mecbur olmadikça disari çikmayin diyor maliye bakanimiz yapmis oldugu kdv ertelemeyi hiçe sayiyor mali müsavirler mart evraklar sokaklara dökülecegiz tezatliktir anlamadim corona artisini takip edin artik maliye bakanim,-1,-0.9974008798599243,ekonomi 
kahraman hemsirelerimizin saglik çalisanlarimizin günü kutlu olsun dünya çapinda yasadigimiz corona virüsü salgininda büyük yük onlarin omzundaydi hepsine minnet sükran borçluyuz sagolsunlar…,-1,-0.9688714742660522,saglik 
ilberortayligsu ilberortayligsu çanakkale savaslari sonrasindaki cihadiye yüzükleri saglik çalisanlari devletimiz bir simgesel manevi degeri olan bir corona kahramanlari yüzügü yaptirip dagitsa hemsirelere saglikçilara hos olmaz mi yoklukta bile yapilan bir nezaket,-1,-0.7512261867523193,siyaset 
saglik bakanligi yeni tip corona virüs kovid19 nedeniyle hastanelere gidemeyen gebeler uzaktan gebe okulu programi baslatti diyetisyendunyasi diyetisyendünyasi diyetisyen gebe gebeokulu saglikbakanligi,1,0.7172456383705139,saglik 
corona günlerinde okunacak yeni bir kitap tesekkürler uzaygokerman emegine saglik,-1,-0.6377838850021362,kultur 
bilindigi üzere dünyayi kasip kavuran salgin corona virüsü sürecinde önemli rolü üstlenen saglik çalisanlarina duyulan minnet oldukça büyük nedenle gölcük kaymakami cengiz karabulut tarafindan gölcük necati çelik devlet hastanesine ziyaret gerçeklestirildi,-1,-0.9565390348434448,saglik 
corona iyi ankara ilaclama dezenfeksiyon firmasi covid19 korona türkiye evdekal nanotekloji saglikbakanligi onayli hasere dezenfektan okul dezenfeksiyonu virus hijyen temizlik coronavirus koronavirüs korona coronavirusturkey hastalik saglik healt,-1,-0.764923095703125,saglik 
“onlar birer kahraman bugün onlarin günü” kirklareli bakim rehabilitasyon aile danisma merkezimizde zaman sartta özellikle içinde bulundugumuz corona virüs mücadele sürecinde sabir özveri sevgiyle mesleklerini icra eden saglik ordusunun,-1,-0.6376290917396545,saglik 
bilindigi üzere dünyayi kasip kavuran salgin corona virüsü sürecinde önemli rolü üstlenen saglik çalisanlarina duyulan minnet oldukça büyük nedenle gölcük belediye baskani ali yildirim sezer tarafindan gölcük necati çelik devlet hastanesine ziyaret gerçeklestirildi,-1,-0.9596467614173889,saglik 
aylardir corona mücadele eden gecesini gündüzüne katan ailesinden uzak çocuklarina hasret saglik çalisanlarinin bunca emegini hiçe sayip avmlere kosarak gitmek hani emege saygi yazik avmleregitmiyoruz avmyegitme avmlerdenuzakdur avmleracilmasin,-1,-0.9970125555992126,saglik 
saglikçilar zamistiyor corona döneöinde överiyle çalisan kesim saglik çalisanlari,-1,-0.7936183214187622,saglik 
kapos23 drfahrettinkoca rterdogan suleymansoylu fuatoktay saglikbakanligi omerrcelik skaraca2306 ayhancivi saglikmedya corona pozitif vaka takibi kamudisiasçkadro kadrobekleyenkamudisiasç,-1,-0.6444050669670105,saglik 
savcisayan sagliksen 12mayistalebimiz hemsirelergünümesajim saglik personeline alkis yetmez hakkaniyetli bir döner sermaye maaslarimiza hakettigimiz bir zam verme zamani geldi geçiyor saglikbakanligi drfahrettinkoca covid19 corona,-1,-0.7241066098213196,saglik 
dünya saglik örgütü koronavirüs asisi gelistirme çalismalarina iliskin yaptigi açiklamada sayida aday oldugunu belirtti dsö sözcüsü harris yeni tip corona virüsün degisken oldugunu nedenle asi gelistirmenin zorlastigini söyledi,-1,-0.9629772901535034,saglik 
son dakika haberi 12 mayis 2020 türkiye’de corona virüs vaka ölü iyilesen entübe hasta sayisi kaç oldu saglik bakanligi corona virüs koronavirüs son durum vaka dagilimi haritasi,-1,-0.8323459625244141,saglik 
geçmiste saglik alaninda yapilan çalismalarla corona süreci basariyla idame ettiriliyorbu anlamda baskanimiz rterdogan liderliginde bakanlarimiza kurumlardaki çalisma arkadaslarina tesekkür ederizrabbim yar yardimcimiz olsun,1,0.8578288555145264,siyaset 
cetineraylin3 tesekkürler aylin hanim haberim vardi sizden bir türlü sürekli takip edemiyordum corona günleri vesile oldu emeklerinize saglikbir iktisatçi olarak baska yönlere savrulsam tekrar hatirliyorum biseyleri,1,0.7390812039375305,ekonomi 
son dakika… türkiye’deki güncel corona verileri açiklandi saglik bakani fahrettin koca türkiyedeki güncel corona virüsü verilerini açikladi,-1,-0.8652179837226868,teknoloji 
sondakikacoronarovirus 12 mayis saglik bakani f koca korana virüs vaka vefat sayisi açiklandi 12mayis2012 migros coronavirus corona covid19 covid19 hemsirelersoruyor,-1,-0.8903474807739258,saglik 
corona sürecinde kamu kurumlarinda ödüllendirilmeyen süreçte yükü yüklenen saglik çalisanlaridir ailesinden kendi sagligindan fedakarlik ederek var gücüyle çalisan saglikçiya alkisyetmez,-1,-0.9289631843566895,saglik 
corona hemsiresi kullanildikcovidli görmemis doktor 5 kat yüksek maas aldi personel saglik personeli haber net,-1,-0.9986234307289124,saglik 
insanlarin karantina kurallarina dogru bir sekilde uyup uymadigi izolasyon kurallarini ihlal edip etmedigi robotlar tarafindan kontrol ediliyor mahmudul hasan naeem yazdi china corona teknoloji saglik,1,0.9847614169120789,teknoloji 
hemsire kimdir corona mücadele sürecinde büyük bir özveri çalisan sabirli azimli güçlü saglik ordusunun önemli kahramanlarindandir covid19 hemsirelergünü,1,0.9892212152481079,teknoloji 
2 ay öncesi hanima corona testi yaptirmistik negatif çikmisti bugün telefon edip ogün den güne saglik durumunu ögrendiler onlarca soru sordular yakinda çagirip tekrar kontrol edeceklermis,1,0.7586153149604797,saglik 
vaka sayisi hergün artiyor saglik bakanimizin endiseleri gözlerinden okunuyor halk in umurunda bile degil hala kurallara uymuyorlar eski durumdan beter davranislar içindeler sonunda zararli türkiye ak parti çikacak oy ugruna taviz vermeyin corona istanbul patliyor,-1,-0.9953566789627075,siyaset 
hemsire kimdir corona mücadele sürecinde büyük bir özveriyle çalisan sabirli azimli güçlü saglik ordusunun önemli kahramanlarindandir,1,0.977356493473053,saglik 
iftar saati maskesiz pide almaya giden rize’de corona virüs’ün ilk ugrak kisilerinden saglik kahramanimiz acil uzmani drselimyurtsever yari espiri tavriyla çikarin maskelerinizi rize’de corona yok artik demesinin ardindan simdilik istanbuldan gelenler sonrasi bakilacak,-1,-0.9962379336357117,saglik 
onudabitirin saglik bakanligi iki ye ayrilsin bence doktorlar digerleri olarak digerleri 24 nöbet tuttuktan sonra ayakta duramayacak sekilde eve dönerken corona virüse yakalanmis hastalari bilgilendirmeyi bile bizim üzerimizden yapan hasta yüzü görmeyen hekimler 15000 döner aldi,-1,-0.9926098585128784,saglik 
saglik bakani fahrettin koca türkiyede corona virüs salginina iliskin son verileri açikladi bakan kocanin paylastigi verilere göre son 24 saatte can kaybi 53 artarak 3 bin 894e yükseldi bin 704 yeni vaka tespit edilirken 3 bin 109 hasta iyilesti,-1,-0.9720178246498108,saglik 
mersin il emniyet müdürümüz sn mehmet sahneye iyi parti mersin milletvekilimiz sn zeki hakan sidali birlikte nezaket ziyaretinde bulunduk kentimizin corona sürecinde yasadigi saglik güvenligi sorunlari üzerine degerlendirmelerini dinledik,-1,-0.827005922794342,siyaset 
saglik bakanligi’ndan duyuru corona korona kovid19 covid19 karantina virüs evdekaltürkiye evdekal saglik hayatevesigar,1,0.9321268200874329,saglik 
corona günlerinde bütünsel saglik jonglörlük jonglörlük uygulamalari sirasinda beyinlerimizin bütünsel olarak kullanilmasi sonucu zihinsel olarak dikkat konsantrasyon algilama ögrenme hafiza…,1,0.9909140467643738,saglik 
türkiyede 12 mayista covid19dan 53 toplamda 3894 kisi öldü istanbulgercegi saglikbakanligi drfahrettinkoca koronavirüs saglik yasam coronavirüs sali turkey evdekal hayattakal toplumsaldayanisma covid19 corona vaka141475 avmyegitme,-1,-0.8781912922859192,saglik 
türkiyede 12 mayista covid19dan 53 toplamda 3894 kisi öldü istanbulgercegi saglikbakanligi drfahrettinkoca koronavirüs saglik yasam coronavirüs sali turkey evdekal hayattakal toplumsaldayanisma covid19 corona vaka141475 avmyegitme,-1,-0.8781912922859192,saglik 
türkiyede 12 mayista covid19dan 53 toplamda 3894 kisi öldü istanbulgercegi saglikbakanligi drfahrettinkoca koronavirüs saglik yasam coronavirüs sali turkey evdekal hayattakal toplumsaldayanisma covid19 corona vaka141475 avmyegitme,-1,-0.8781912922859192,saglik 
türkiyede 12 mayista covid19dan 53 toplamda 3894 kisi öldü istanbulgercegi saglikbakanligi drfahrettinkoca koronavirüs saglik yasam coronavirüs sali turkey evdekal hayattakal toplumsaldayanisma covid19 corona vaka141475 avmyegitme,-1,-0.8781912922859192,saglik 
türkiyede 12 mayista covid19dan 53 toplamda 3894 kisi öldü istanbulgercegi saglikbakanligi drfahrettinkoca koronavirüs saglik yasam coronavirüs sali turkey evdekal hayattakal toplumsaldayanisma covid19 corona vaka141475 avmyegitme,-1,-0.8781912922859192,saglik 
son dakika türkiyede corona virüsü vefat vaka sayisi kaç oldu saglik bakani fahrettin koca duyurdu,-1,-0.864870011806488,saglik 
bence corona konusunda saglik bakani bilim kurulu tek yetkili olmaliydi yapilan onca emek bosa gitti,-1,-0.9966003894805908,saglik 
saglik bakanligi otellerde corona virüsü önlemleri hakkinda açiklama yapti,-1,-0.985866129398346,saglik 
son dakika saglik bakanliginin güncel corona virüsü tablosuna göre türkiyedeki vaka sayisi 141 bin 475 can kaybi 3894 yogun bakim hasta sayisi 1045 oldu,-1,-0.9931170344352722,saglik 
corona virüsünü ekonomik daralmayi hükümetimiz saglik bakanimiz gerçekten basardidestek yardimlarin gerçek ihtiyaç sahiplerine ulasmasi sart ekonomik durumu müsait olanlar destek yardim haksizca aliyorlar,-1,-0.9990976452827454,ekonomi 
mersin il emniyet müdürümüz sn mehmet sahneye iyi parti mersin milletvekilimiz sn zeki hakan sidali birlikte nezaket ziyaretinde bulunduk kentimizin corona sürecinde yasadigi saglik güvenligi sorunlari üzerine degerlendirmelerini dinledik,-1,-0.827005922794342,siyaset 
hemsire kimdir corona mücadele sürecinde büyük bir özveri çalisan sabirli azimli güçlü saglik ordusunun önemli kahramanlarindandir covid19 hemsirelergünü,1,0.9892212152481079,teknoloji 
